22	601	1425	291.95	1	-1	0
22	601	1516	227.95	-1	1	0
22	601	1796	227.95	1	1	0
22	601	1887	291.95	-1	-1	0
22	601	2578	419.95	1	-1	0
22	601	2797	227.95	-1	1	0
25	602	2016	290	1	100	4	1001	0
14	607	902	56	352	1	100	4	1001	0
14	607	902	184	288	1	100	7	100	1006	0
14	607	902	312	352	1	100	4	1001	0
14	607	902	440	288	1	100	7	400	1007	0
14	607	902	568	352	1	100	4	1001	0
14	607	902	696	288	1	100	7	700	1008	0
14	607	902	824	352	1	100	4	1001	0
14	607	902	952	288	1	100	7	400	1007	0
14	607	902	1080	352	1	100	4	1001	0
14	607	902	1208	288	1	100	7	100	1006	0
14	607	902	1336	160	1	100	4	1001	0
14	607	902	1464	352	1	100	4	1001	0
14	607	902	1592	96	1	100	5	1009	0
14	607	902	1720	160	1	100	4	1001	0
14	607	902	1848	352	1	100	4	1001	0
14	607	902	1976	160	1	100	4	1001	0
14	607	902	2104	352	1	100	4	1001	0
14	607	902	2232	352	1	100	4	1001	0
14	607	902	2360	352	1	100	4	1001	0
14	607	902	2488	352	1	100	4	1001	0
14	607	902	2616	352	1	100	4	1001	0
14	607	902	2744	288	1	100	7	700	1008	0
14	607	902	2872	160	1	100	4	1001	0
14	607	902	3000	96	1	100	1	1005	0
18	318	319	902	400	350	1	100	100	4	1001	0
18	318	319	902	440	350	1	100	100	4	1001	0
18	318	319	902	480	350	1	100	100	4	1001	0
18	318	319	902	520	350	1	100	100	4	1001	0
18	318	319	902	800	350	1	100	100	4	1001	0
18	318	319	902	840	350	1	100	100	4	1001	0
18	318	319	902	880	350	1	100	100	4	1001	0
18	318	319	902	920	350	1	100	100	4	1001	0
18	318	319	902	2200	350	1	100	100	4	1001	0
18	318	319	902	2240	350	1	100	100	4	1001	0
18	318	319	902	2280	350	1	100	100	4	1001	0
18	318	319	902	2320	350	1	100	100	4	1001	0
18	318	319	902	2360	350	1	100	100	4	1001	0
18	318	319	902	2600	350	1	100	100	4	1001	0
18	318	319	902	2640	350	1	100	100	4	1001	0
18	318	319	902	2680	350	1	100	100	4	1001	0
18	318	319	902	2720	350	1	100	100	4	1001	0
20	321	322	323	324	325	326	902	1410	258	1	50	200	4	1001	0
20	321	322	323	324	325	326	902	1700	193	1	50	200	4	1001	0
20	321	322	323	324	325	326	902	1888	258	1	50	200	4	1001	0
24	601	3040	200	0
0	200	201	202	203	3056	128	0	100	0
